air_yards_per_att,yards_per_att,td_rate,int_rate,fantasy_per_att,delta_attempts,delta_air_yards,delta_cpoe,attempts_3wk_avg,attempts_7wk_avg,attempts_trend_3v7,air_yards_3wk_avg,air_yards_7wk_avg,air_yards_trend_3v7,rush_td_rate,rush_yards_per_game,rush_yards_3wk_avg,rush_yards_7wk_avg,rush_trend_3v7,team_implied_points,pass_defense_rank,pressure_rate_def,fantasy_points,fantasy_3wk_avg,fantasy_7wk_avg,fantasy_trend_3v7,is_rookie,is_second_year,years_exp,draft_number,is_undrafted
5.977777777777778,4.866666666666666,0.044444444444444446,0.0,0.3724444444444444,45.0,269.0,5.11444444444443,26.333333333333332,34.166666666666664,-7.833333333333332,200.66666666666666,239.33333333333334,-38.666666666666686,0.0,0.0,-0.3333333333333333,2.1666666666666665,-2.5,29.5,5.0,22.3,16.759999999999998,7.34,8.776666666666666,-1.4366666666666656,0,0,17.0,18.0,0
7.170212765957447,7.276595744680851,0.06382978723404255,0.0,0.5527659574468086,2.0,68.0,-7.011040189125282,30.666666666666668,36.0,-5.333333333333332,202.0,253.28571428571428,-51.28571428571428,0.0,3.0,1.0,2.2857142857142856,-1.2857142857142856,34.75,15.0,22.0,25.98,14.246666666666664,11.234285714285715,3.0123809523809495,0,0,17.0,18.0,0
6.352941176470588,6.5588235294117645,0.058823529411764705,0.0,0.7152941176470589,-13.0,-121.0,3.885125156445554,42.0,34.42857142857143,7.571428571428569,274.0,245.14285714285714,28.85714285714286,0.5,14.0,5.666666666666667,3.4285714285714284,2.2380952380952386,35.75,22.0,16.4,24.32,22.353333333333335,12.679999999999998,9.673333333333337,0,0,17.0,18.0,0
9.085106382978724,10.0,0.0851063829787234,0.0425531914893617,0.6957446808510639,13.0,211.0,6.258917396745943,42.666666666666664,34.714285714285715,7.952380952380949,326.6666666666667,262.2857142857143,64.38095238095241,0.0,-1.0,5.333333333333333,2.142857142857143,3.1904761904761902,46.0,29.0,16.2,32.7,27.666666666666668,15.671428571428573,11.995238095238095,0,0,17.0,18.0,0
7.125,4.975,0.025,0.025,0.27149999999999996,-7.0,-142.0,-18.81144680851066,40.333333333333336,35.285714285714285,5.047619047619051,309.3333333333333,266.7142857142857,42.61904761904759,0.0,-1.0,4.0,2.0,2.0,25.75,15.0,22.0,10.86,22.626666666666665,16.554285714285715,6.07238095238095,0,0,17.0,18.0,0
8.837837837837839,4.486486486486487,0.02702702702702703,0.02702702702702703,0.2686486486486487,-3.0,42.0,10.564000000000014,41.333333333333336,35.714285714285715,5.61904761904762,346.3333333333333,265.85714285714283,80.47619047619048,0.0,3.0,0.3333333333333333,2.5714285714285716,-2.238095238095238,26.75,16.0,18.9,9.940000000000001,17.83333333333334,17.22285714285714,0.6104761904761986,0,0,17.0,18.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,16.5,20.8,0.0,0.0,0.0,0.0,0,0,17.0,160.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,16.5,20.8,0.0,0.0,0.0,0.0,0,0,17.0,160.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,16.5,20.8,0.0,0.0,0.0,0.0,0,0,17.0,160.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,16.5,20.8,0.0,0.0,0.0,0.0,0,0,17.0,160.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,21.0,23.2,0.0,0.0,0.0,0.0,0,0,17.0,160.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,24.0,22.9,0.0,0.0,0.0,0.0,0,0,17.0,160.0,0
7.793103448275862,8.448275862068966,0.034482758620689655,0.0,0.46896551724137936,0.0,0.0,0.0,29.0,29.0,0.0,226.0,226.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,9.75,2.0,19.7,13.600000000000001,13.600000000000001,13.600000000000001,0.0,0,0,16.0,1.0,0
7.9393939393939394,9.030303030303031,0.06060606060606061,0.030303030303030304,0.5551515151515152,4.0,36.0,2.1792998955067944,31.0,31.0,0.0,244.0,244.0,0.0,0.0,-6.0,-4.0,-4.0,0.0,23.25,27.0,21.3,18.32,15.96,15.96,0.0,0,0,16.0,1.0,0
5.090909090909091,5.9393939393939394,0.06060606060606061,0.030303030303030304,0.4496969696969697,0.0,-94.0,-11.27303030303031,31.666666666666668,31.666666666666668,0.0,218.66666666666666,218.66666666666666,0.0,0.0,0.0,-2.6666666666666665,-2.6666666666666665,0.0,31.25,8.0,20.2,14.84,15.586666666666668,15.586666666666668,0.0,0,0,16.0,1.0,0
8.341463414634147,9.146341463414634,0.07317073170731707,0.0,0.6682926829268292,8.0,174.0,4.505454545454562,35.666666666666664,34.0,1.6666666666666643,257.3333333333333,249.5,7.833333333333314,0.0,4.0,-0.6666666666666666,-1.0,0.33333333333333337,21.75,9.0,25.2,27.4,20.186666666666667,18.54,1.6466666666666683,0,0,16.0,1.0,0
11.23404255319149,8.27659574468085,0.06382978723404255,0.0,0.5438297872340426,6.0,186.0,-4.83106382978724,40.333333333333336,36.6,3.7333333333333343,346.0,305.2,40.80000000000001,0.0,0.0,1.3333333333333333,-0.8,2.1333333333333333,20.25,23.0,13.9,25.560000000000002,22.599999999999998,19.944,2.655999999999999,0,0,16.0,1.0,0
8.807692307692308,6.961538461538462,0.038461538461538464,0.0,0.43615384615384617,-21.0,-299.0,-5.482397708674313,38.0,34.833333333333336,3.1666666666666643,366.3333333333333,292.5,73.83333333333331,0.0,1.0,1.6666666666666667,-0.5,2.166666666666667,6.5,14.0,18.2,11.34,21.433333333333334,18.51,2.923333333333332,0,0,16.0,1.0,0
11.0,5.515151515151516,0.15151515151515152,0.0,0.8296969696969697,7.0,134.0,13.05012820512821,35.333333333333336,34.57142857142857,0.7619047619047663,373.3333333333333,302.57142857142856,70.76190476190476,0.0,1.0,0.6666666666666666,-0.2857142857142857,0.9523809523809523,19.5,13.0,22.7,27.38,21.426666666666666,19.777142857142856,1.64952380952381,0,0,16.0,1.0,0
9.96875,8.78125,0.125,0.0,0.83875,-1.0,-44.0,5.403020833333336,30.333333333333332,35.0,-4.666666666666668,303.6666666666667,315.85714285714283,-12.190476190476147,0.0,-4.0,-0.6666666666666666,-0.5714285714285714,-0.09523809523809523,15.0,25.0,22.7,26.84,21.853333333333335,21.66857142857143,0.18476190476190624,0,0,16.0,1.0,0
9.222222222222221,7.777777777777778,0.1111111111111111,0.0,0.7472222222222222,4.0,13.0,-6.653576388888901,33.666666666666664,35.42857142857143,-1.7619047619047663,338.0,325.85714285714283,12.142857142857167,0.0,-3.0,-2.0,-0.14285714285714285,-1.8571428571428572,31.25,23.0,13.9,26.9,27.040000000000003,22.89428571428572,4.145714285714284,0,0,16.0,1.0,0
5.214285714285714,4.642857142857143,0.07142857142857142,0.0,0.4714285714285714,-8.0,-186.0,-12.743253968253939,32.0,34.714285714285715,-2.7142857142857153,265.6666666666667,322.7142857142857,-57.04761904761904,0.0,0.0,-2.3333333333333335,-0.14285714285714285,-2.1904761904761907,18.5,4.0,29.0,13.2,22.313333333333333,22.66,-0.34666666666666757,0,0,16.0,1.0,0
7.114285714285714,7.8,0.08571428571428572,0.0,0.6548571428571429,7.0,103.0,8.577142857142839,33.0,33.857142857142854,-0.8571428571428541,242.33333333333334,309.42857142857144,-67.0952380952381,0.0,0.0,-1.0,-0.7142857142857143,-0.2857142857142857,17.0,26.0,18.9,22.92,21.006666666666664,22.020000000000003,-1.013333333333339,0,0,16.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,16.5,20.8,0.0,0.0,0.0,0.0,0,0,14.0,35.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.5,20.8,0.0,0.0,0.0,0.0,0,0,14.0,35.0,0
0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-0.3333333333333333,0.0,17.75,11.0,24.8,-0.1,-0.03333333333333333,-0.03333333333333333,0.0,0,0,14.0,35.0,0
7.666666666666667,9.666666666666666,0.16666666666666666,0.0,1.0533333333333335,6.0,46.0,0.0,2.0,1.5,0.5,15.333333333333334,11.5,3.833333333333334,0.0,0.0,-0.3333333333333333,-0.25,-0.08333333333333331,30.25,16.0,18.9,6.32,2.0733333333333337,1.5550000000000002,0.5183333333333335,0,0,14.0,35.0,0
0.0,0.0,0.0,0.0,0.0,-6.0,-46.0,0.0,2.0,1.2,0.8,15.333333333333334,9.2,6.133333333333335,0.0,0.0,-0.3333333333333333,-0.2,-0.1333333333333333,26.25,16.5,20.8,0.0,2.0733333333333337,1.2440000000000002,0.8293333333333335,0,0,14.0,35.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,15.333333333333334,7.666666666666667,7.666666666666667,0.0,0.0,0.0,-0.16666666666666666,0.16666666666666666,30.0,16.5,20.8,0.0,2.106666666666667,1.0366666666666668,1.07,0,0,14.0,35.0,0
15.285714285714286,8.571428571428571,0.0,0.0,0.3142857142857142,7.0,107.0,0.0,2.3333333333333335,1.8571428571428572,0.4761904761904763,35.666666666666664,21.857142857142858,13.809523809523807,0.0,-2.0,-0.6666666666666666,-0.42857142857142855,-0.23809523809523808,10.25,22.0,16.4,2.1999999999999997,0.7333333333333333,1.2028571428571428,-0.46952380952380957,0,0,14.0,35.0,0
8.125,7.291666666666667,0.0,0.041666666666666664,0.1708333333333333,17.0,88.0,1.6683333333333081,10.333333333333334,5.285714285714286,5.047619047619048,100.66666666666667,49.714285714285715,50.952380952380956,0.0,1.0,-0.3333333333333333,-0.2857142857142857,-0.047619047619047616,28.0,7.0,25.1,4.1,2.0999999999999996,1.7885714285714285,0.31142857142857117,0,0,14.0,35.0,0
0.0,0.0,0.0,0.0,0.0,-24.0,-195.0,-1.6683333333333081,10.333333333333334,5.285714285714286,5.047619047619048,100.66666666666667,49.714285714285715,50.952380952380956,0.0,0.0,-0.3333333333333333,-0.2857142857142857,-0.047619047619047616,20.75,16.5,20.8,0.0,2.0999999999999996,1.7885714285714285,0.31142857142857117,0,0,14.0,35.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.285714285714286,2.7142857142857144,65.0,49.714285714285715,15.285714285714285,0.0,0.0,0.3333333333333333,-0.14285714285714285,0.47619047619047616,9.25,16.5,20.8,0.0,1.3666666666666665,1.8028571428571427,-0.43619047619047624,0,0,14.0,35.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.428571428571429,-4.428571428571429,0.0,43.142857142857146,-43.142857142857146,0.0,0.0,0.0,-0.14285714285714285,0.14285714285714285,30.75,16.5,20.8,0.0,0.0,0.8999999999999998,-0.8999999999999998,0,0,14.0,35.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.428571428571429,-4.428571428571429,0.0,43.142857142857146,-43.142857142857146,0.0,0.0,0.0,-0.14285714285714285,0.14285714285714285,18.25,16.5,20.8,0.0,0.0,0.8999999999999998,-0.8999999999999998,0,0,14.0,35.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,16.5,20.8,0.0,0.0,0.0,0.0,0,0,14.0,180.0,0
7.181818181818182,5.090909090909091,0.09090909090909091,0.0,0.7581818181818182,11.0,79.0,0.0,5.5,5.5,0.0,39.5,39.5,0.0,0.0,21.0,10.5,10.5,0.0,23.0,7.0,25.1,8.34,4.17,4.17,0.0,0,0,14.0,180.0,0
4.472222222222222,5.472222222222222,0.05555555555555555,0.027777777777777776,0.5466666666666666,25.0,82.0,8.8136111111111,15.666666666666666,15.666666666666666,0.0,80.0,80.0,0.0,0.0,48.0,23.0,23.0,0.0,31.25,26.0,18.9,19.68,9.34,9.34,0.0,0,0,14.0,180.0,0
0.0,0.0,0.0,0.0,0.0,-36.0,-161.0,-8.8136111111111,15.666666666666666,11.75,3.916666666666666,80.0,60.0,20.0,0.0,0.0,23.0,17.25,5.75,25.25,16.5,20.8,0.0,9.34,7.005,2.335,0,0,14.0,180.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.4,2.5999999999999996,53.666666666666664,48.0,5.666666666666664,0.0,0.0,16.0,13.8,2.1999999999999993,28.75,16.5,20.8,0.0,6.56,5.604,0.9559999999999995,0,0,14.0,180.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.833333333333333,-7.833333333333333,0.0,40.0,-40.0,0.0,0.0,0.0,11.5,-11.5,15.75,16.5,20.8,0.0,0.0,4.67,-4.67,0,0,14.0,180.0,0
12.727272727272727,5.7272727272727275,0.0,0.09090909090909091,0.1881818181818182,22.0,280.0,-8.880000000000003,7.333333333333333,9.857142857142858,-2.5238095238095246,93.33333333333333,74.28571428571429,19.047619047619037,0.0,11.0,3.6666666666666665,11.428571428571429,-7.761904761904763,8.75,20.0,15.3,4.140000000000001,1.3800000000000001,4.594285714285713,-3.2142857142857135,0,0,14.0,180.0,0
0.0,0.0,0.0,0.0,0.0,-22.0,-280.0,8.880000000000003,7.333333333333333,9.857142857142858,-2.5238095238095246,93.33333333333333,74.28571428571429,19.047619047619037,0.0,0.0,3.6666666666666665,11.428571428571429,-7.761904761904763,24.25,16.5,20.8,0.0,1.3800000000000001,4.594285714285713,-3.2142857142857135,0,0,14.0,180.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,8.285714285714286,-0.9523809523809534,93.33333333333333,63.0,30.33333333333333,0.0,0.0,3.6666666666666665,8.428571428571429,-4.761904761904763,26.75,16.5,20.8,0.0,1.3800000000000001,3.402857142857143,-2.022857142857143,0,0,14.0,180.0,0
10.285714285714286,7.928571428571429,0.03571428571428571,0.03571428571428571,0.49214285714285716,28.0,288.0,0.0,9.333333333333334,7.142857142857143,2.1904761904761907,96.0,81.14285714285714,14.857142857142861,0.0,19.0,6.333333333333333,4.285714285714286,2.0476190476190474,23.5,14.0,18.2,13.780000000000001,4.593333333333334,2.56,2.0333333333333337,0,0,14.0,180.0,0
6.108108108108108,4.54054054054054,0.0,0.0,0.3005405405405406,0.0,0.0,0.0,37.0,37.0,0.0,226.0,226.0,0.0,0.0,44.0,44.0,44.0,0.0,16.5,31.0,18.7,11.120000000000001,11.120000000000001,11.120000000000001,0.0,0,0,13.0,75.0,0
12.731707317073171,10.975609756097562,0.07317073170731707,0.024390243902439025,0.7634146341463414,4.0,296.0,21.05920237310481,39.0,39.0,0.0,374.0,374.0,0.0,0.0,23.0,33.5,33.5,0.0,40.75,28.0,29.3,31.299999999999997,21.21,21.21,0.0,0,0,13.0,75.0,0
8.875,5.0,0.0,0.0625,0.22187500000000004,-9.0,-238.0,-15.029253048780511,36.666666666666664,36.666666666666664,0.0,344.0,344.0,0.0,0.0,27.0,31.333333333333332,31.333333333333332,0.0,18.5,19.0,18.4,7.100000000000001,16.506666666666664,16.506666666666664,0.0,0,0,13.0,75.0,0
-5.0,8.0,0.0,0.0,0.32,-31.0,-289.0,6.70437500000002,24.666666666666668,27.75,-3.083333333333332,267.0,256.75,10.25,0.0,0.0,16.666666666666668,23.5,-6.833333333333332,22.5,6.0,20.2,0.32,12.906666666666665,12.459999999999999,0.44666666666666544,0,0,13.0,75.0,0
0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,11.0,22.2,-11.2,93.0,205.4,-112.4,0.0,0.0,9.0,18.8,-9.8,20.75,16.5,20.8,0.0,2.473333333333334,9.968,-7.4946666666666655,0,0,13.0,75.0,0
10.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.6666666666666666,18.666666666666668,-18.0,1.6666666666666667,172.83333333333334,-171.16666666666669,0.0,0.0,0.0,15.666666666666666,-15.666666666666666,29.0,8.0,20.2,0.0,0.10666666666666667,8.306666666666667,-8.2,0,0,13.0,75.0,0
0.0,0.0,0.0,0.0,0.0,-1.0,-10.0,0.0,0.3333333333333333,16.0,-15.666666666666666,3.3333333333333335,148.14285714285714,-144.8095238095238,0.0,0.0,0.0,13.428571428571429,-13.428571428571429,36.25,16.5,20.8,0.0,0.0,7.119999999999999,-7.119999999999999,0,0,13.0,75.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,10.714285714285714,-10.38095238095238,3.3333333333333335,115.85714285714286,-112.52380952380953,0.0,0.0,0.0,7.142857142857143,-7.142857142857143,32.5,16.5,20.8,0.0,0.0,5.531428571428571,-5.531428571428571,0,0,13.0,75.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857142857142857,-4.857142857142857,0.0,41.285714285714285,-41.285714285714285,0.0,0.0,0.0,3.857142857142857,-3.857142857142857,30.25,16.5,20.8,0.0,0.0,1.0600000000000003,-1.0600000000000003,0,0,13.0,75.0,0
3.0,6.428571428571429,0.0,0.0,0.42857142857142855,7.0,21.0,0.0,2.3333333333333335,1.2857142857142858,1.0476190476190477,7.0,3.7142857142857144,3.2857142857142856,0.0,12.0,4.0,1.7142857142857142,2.2857142857142856,24.25,29.0,16.2,3.0,1.0,0.47428571428571425,0.5257142857142858,0,0,13.0,75.0,0
0.0,0.0,0.0,0.0,0.0,-7.0,-21.0,0.0,2.3333333333333335,1.1428571428571428,1.1904761904761907,7.0,4.428571428571429,2.571428571428571,0.0,0.0,4.0,1.7142857142857142,2.2857142857142856,27.25,16.5,20.8,0.0,1.0,0.42857142857142855,0.5714285714285714,0,0,13.0,75.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,1.1428571428571428,1.1904761904761907,7.0,4.428571428571429,2.571428571428571,0.0,0.0,4.0,1.7142857142857142,2.2857142857142856,37.5,16.5,20.8,0.0,1.0,0.42857142857142855,0.5714285714285714,0,0,13.0,75.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,16.5,20.8,0.0,0.0,0.0,0.0,0,0,13.0,102.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,16.5,20.8,0.0,0.0,0.0,0.0,0,0,13.0,102.0,0
1.4285714285714286,4.142857142857143,0.0,0.0,0.1657142857142857,7.0,10.0,0.0,2.3333333333333335,2.3333333333333335,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,12.25,20.0,15.3,1.16,0.38666666666666666,0.38666666666666666,0.0,0,0,13.0,102.0,0
0.0,0.0,0.0,0.0,0.0,-7.0,-10.0,0.0,2.3333333333333335,1.75,0.5833333333333335,3.3333333333333335,2.5,0.8333333333333335,0.0,0.0,0.0,0.0,0.0,29.25,16.5,20.8,0.0,0.38666666666666666,0.29,0.09666666666666668,0,0,13.0,102.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,1.4,0.9333333333333336,3.3333333333333335,2.0,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,20.75,16.5,20.8,0.0,0.38666666666666666,0.23199999999999998,0.15466666666666667,0,0,13.0,102.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,-1.1666666666666667,0.0,1.6666666666666667,-1.6666666666666667,0.0,0.0,0.0,0.0,0.0,15.75,16.5,20.8,0.0,0.0,0.19333333333333333,-0.19333333333333333,0,0,13.0,102.0,0
9.193548387096774,5.580645161290323,0.0,0.0,0.2296774193548387,31.0,285.0,1.0983870967741893,10.333333333333334,5.428571428571429,4.904761904761905,95.0,42.142857142857146,52.857142857142854,0.0,2.0,0.6666666666666666,0.2857142857142857,0.38095238095238093,18.5,24.0,22.9,7.12,2.3733333333333335,1.1828571428571428,1.1904761904761907,0,0,13.0,102.0,0
0.0,0.0,0.0,0.0,0.0,-31.0,-285.0,-1.0983870967741893,10.333333333333334,5.428571428571429,4.904761904761905,95.0,42.142857142857146,52.857142857142854,0.0,0.0,0.6666666666666666,0.2857142857142857,0.38095238095238093,26.25,16.5,20.8,0.0,2.3733333333333335,1.182857142857143,1.1904761904761905,0,0,13.0,102.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,5.428571428571429,4.904761904761905,95.0,42.142857142857146,52.857142857142854,0.0,0.0,0.6666666666666666,0.2857142857142857,0.38095238095238093,31.25,16.5,20.8,0.0,2.3733333333333335,1.182857142857143,1.1904761904761905,0,0,13.0,102.0,0
9.0,3.4285714285714284,0.0,0.0,0.15142857142857144,14.0,126.0,0.0,4.666666666666667,6.428571428571429,-1.7619047619047619,42.0,58.714285714285715,-16.714285714285715,0.0,2.0,0.6666666666666666,0.5714285714285714,0.09523809523809523,26.25,20.0,15.3,2.12,0.7066666666666667,1.32,-0.6133333333333334,0,0,13.0,102.0,0
7.3478260869565215,8.652173913043478,0.08695652173913043,0.043478260869565216,0.6721739130434783,9.0,43.0,0.0,12.333333333333334,9.714285714285714,2.6190476190476204,98.33333333333333,82.85714285714286,15.476190476190467,0.0,5.0,2.3333333333333335,1.2857142857142858,1.0476190476190477,17.75,25.0,22.7,15.46,5.86,3.528571428571429,2.3314285714285714,0,0,13.0,102.0,0
