game_id,season,game_type,week,player,pfr_player_id,position,team,opponent,offense_snaps,offense_pct
2025_01_ARI_NO,2025,REG,1,Spencer Rattler,RattSp00,QB,NO,ARI,75.0,1.0
2025_01_ARI_NO,2025,REG,1,Juwan Johnson,JohnJu02,TE,NO,ARI,74.0,0.99
2025_01_ARI_NO,2025,REG,1,Rashid Shaheed,ShahRa00,WR,NO,ARI,64.0,0.85
2025_01_ARI_NO,2025,REG,1,Chris Olave,OlavCh00,WR,NO,ARI,64.0,0.85
2025_01_ARI_NO,2025,REG,1,Alvin Kamara,KamaAl00,RB,NO,ARI,59.0,0.79
2025_01_ARI_NO,2025,REG,1,Brandin Cooks,CookBr00,WR,NO,ARI,57.0,0.76
2025_01_ARI_NO,2025,REG,1,Jack Stoll,StolJa00,TE,NO,ARI,18.0,0.24
2025_01_ARI_NO,2025,REG,1,Devaughn Vele,VeleDe00,WR,NO,ARI,17.0,0.23
2025_01_ARI_NO,2025,REG,1,Kendre Miller,MillKe01,RB,NO,ARI,11.0,0.15
2025_01_ARI_NO,2025,REG,1,Devin Neal,NealDe00,RB,NO,ARI,7.0,0.09
2025_01_ARI_NO,2025,REG,1,Moliki Matavao,MataMo00,TE,NO,ARI,1.0,0.01
2025_01_ARI_NO,2025,REG,1,Velus Jones Jr.,JoneVe00,RB,NO,ARI,0.0,0.0
2025_01_ARI_NO,2025,REG,1,Mason Tipton,TiptMa00,WR,NO,ARI,0.0,0.0
2025_01_ARI_NO,2025,REG,1,Kyler Murray,MurrKy00,QB,ARI,NO,66.0,1.0
2025_01_ARI_NO,2025,REG,1,Trey McBride,McBrTr01,TE,ARI,NO,64.0,0.97
2025_01_ARI_NO,2025,REG,1,Marvin Harrison Jr.,HarrMa09,WR,ARI,NO,59.0,0.89
2025_01_ARI_NO,2025,REG,1,Michael Wilson,WilsMi02,WR,ARI,NO,44.0,0.67
2025_01_ARI_NO,2025,REG,1,James Conner,ConnJa00,RB,ARI,NO,43.0,0.65
2025_01_ARI_NO,2025,REG,1,Tip Reiman,ReimTi00,TE,ARI,NO,34.0,0.52
2025_01_ARI_NO,2025,REG,1,Zay Jones,JoneZa00,WR,ARI,NO,31.0,0.47
2025_01_ARI_NO,2025,REG,1,Trey Benson,BensTr01,RB,ARI,NO,22.0,0.33
2025_01_ARI_NO,2025,REG,1,Elijah Higgins,HiggEl00,TE,ARI,NO,20.0,0.3
2025_01_ARI_NO,2025,REG,1,Greg Dortch,DortGr01,WR,ARI,NO,10.0,0.15
2025_01_ARI_NO,2025,REG,1,Travis Vokolek,VokoTr00,TE,ARI,NO,3.0,0.05
2025_01_ARI_NO,2025,REG,1,Emari Demercado,DemeEm00,RB,ARI,NO,0.0,0.0
2025_01_ARI_NO,2025,REG,1,Xavier Weaver,WeavXa00,WR,ARI,NO,0.0,0.0
2025_01_BAL_BUF,2025,REG,1,Josh Allen,AlleJo02,QB,BUF,BAL,85.0,1.0
2025_01_BAL_BUF,2025,REG,1,Keon Coleman,ColeKe02,WR,BUF,BAL,75.0,0.88
2025_01_BAL_BUF,2025,REG,1,Khalil Shakir,ShakKh00,WR,BUF,BAL,60.0,0.71
2025_01_BAL_BUF,2025,REG,1,Josh Palmer,PalmJo00,WR,BUF,BAL,53.0,0.62
2025_01_BAL_BUF,2025,REG,1,James Cook,CookJa01,RB,BUF,BAL,48.0,0.56
2025_01_BAL_BUF,2025,REG,1,Dawson Knox,KnoxDa00,TE,BUF,BAL,48.0,0.56
2025_01_BAL_BUF,2025,REG,1,Dalton Kincaid,KincDa00,TE,BUF,BAL,43.0,0.51
2025_01_BAL_BUF,2025,REG,1,Ty Johnson,JohnTy02,RB,BUF,BAL,28.0,0.33
2025_01_BAL_BUF,2025,REG,1,Tyrell Shavers,ShavTy00,WR,BUF,BAL,17.0,0.2
2025_01_BAL_BUF,2025,REG,1,Jackson Hawes,HaweJa00,TE,BUF,BAL,16.0,0.19
2025_01_BAL_BUF,2025,REG,1,Elijah Moore,MoorEl00,WR,BUF,BAL,12.0,0.14
2025_01_BAL_BUF,2025,REG,1,Ray Davis,DaviRa04,RB,BUF,BAL,10.0,0.12
2025_01_BAL_BUF,2025,REG,1,Lamar Jackson,JackLa00,QB,BAL,BUF,51.0,1.0
2025_01_BAL_BUF,2025,REG,1,Zay Flowers,FlowZa00,WR,BAL,BUF,46.0,0.9
2025_01_BAL_BUF,2025,REG,1,Mark Andrews,AndrMa00,TE,BAL,BUF,38.0,0.75
2025_01_BAL_BUF,2025,REG,1,Rashod Bateman,BateRa00,WR,BAL,BUF,37.0,0.73
2025_01_BAL_BUF,2025,REG,1,Charlie Kolar,KolaCh00,TE,BAL,BUF,31.0,0.61
2025_01_BAL_BUF,2025,REG,1,Derrick Henry,HenrDe00,RB,BAL,BUF,29.0,0.57
2025_01_BAL_BUF,2025,REG,1,Justice Hill,HillJu00,RB,BAL,BUF,23.0,0.45
2025_01_BAL_BUF,2025,REG,1,DeAndre Hopkins,HopkDe00,WR,BAL,BUF,18.0,0.35
2025_01_BAL_BUF,2025,REG,1,Tylan Wallace,WallTy00,WR,BAL,BUF,16.0,0.31
2025_01_BAL_BUF,2025,REG,1,Zaire Mitchell-Paden,MitcZa00,TE,BAL,BUF,15.0,0.29
2025_01_BAL_BUF,2025,REG,1,Rasheen Ali,AlixRa00,RB,BAL,BUF,1.0,0.02
2025_01_BAL_BUF,2025,REG,1,Devontez Walker,WalkDe01,WR,BAL,BUF,0.0,0.0
2025_01_BAL_BUF,2025,REG,1,LaJohntay Wester,WestLa01,WR,BAL,BUF,0.0,0.0
2025_01_CAR_JAX,2025,REG,1,Trevor Lawrence,LawrTr00,QB,JAX,CAR,66.0,1.0
2025_01_CAR_JAX,2025,REG,1,Brian Thomas,ThomBr06,WR,JAX,CAR,57.0,0.86
2025_01_CAR_JAX,2025,REG,1,Brenton Strange,StraBr00,TE,JAX,CAR,52.0,0.79
2025_01_CAR_JAX,2025,REG,1,Dyami Brown,BrowDy00,WR,JAX,CAR,47.0,0.71
2025_01_CAR_JAX,2025,REG,1,Travis Hunter,HuntTr00,WR,JAX,CAR,42.0,0.64
2025_01_CAR_JAX,2025,REG,1,Travis Etienne,EtieTr00,RB,JAX,CAR,40.0,0.61
2025_01_CAR_JAX,2025,REG,1,Johnny Mundt,MundJo00,TE,JAX,CAR,33.0,0.5
2025_01_CAR_JAX,2025,REG,1,Parker Washington,WashPa01,WR,JAX,CAR,17.0,0.26
2025_01_CAR_JAX,2025,REG,1,Tank Bigsby,BigsTa00,RB,JAX,CAR,14.0,0.21
2025_01_CAR_JAX,2025,REG,1,LeQuint Allen,AlleLe01,RB,JAX,CAR,9.0,0.14
2025_01_CAR_JAX,2025,REG,1,Tim Patrick,PatrTi00,WR,JAX,CAR,7.0,0.11
2025_01_CAR_JAX,2025,REG,1,Hunter Long,LongHu00,TE,JAX,CAR,6.0,0.09
2025_01_CAR_JAX,2025,REG,1,Bhayshul Tuten,TuteBh00,RB,JAX,CAR,4.0,0.06
2025_01_CAR_JAX,2025,REG,1,Bryce Young,YounBr01,QB,CAR,JAX,64.0,1.0
2025_01_CAR_JAX,2025,REG,1,Tetairoa McMillan,McMiTe00,WR,CAR,JAX,53.0,0.83
2025_01_CAR_JAX,2025,REG,1,Xavier Legette,LegeXa00,WR,CAR,JAX,50.0,0.78
2025_01_CAR_JAX,2025,REG,1,Chuba Hubbard,HubbCh01,RB,CAR,JAX,43.0,0.67
2025_01_CAR_JAX,2025,REG,1,Hunter Renfrow,RenfHu00,WR,CAR,JAX,42.0,0.66
2025_01_CAR_JAX,2025,REG,1,Ja'Tavion Sanders,SandJa01,TE,CAR,JAX,39.0,0.61
2025_01_CAR_JAX,2025,REG,1,Tommy Tremble,TremTo00,TE,CAR,JAX,29.0,0.45
2025_01_CAR_JAX,2025,REG,1,Rico Dowdle,DowdRi01,RB,CAR,JAX,22.0,0.34
2025_01_CAR_JAX,2025,REG,1,Brycen Tremayne,TremBr00,WR,CAR,JAX,19.0,0.3
2025_01_CAR_JAX,2025,REG,1,David Moore,MoorDa03,WR,CAR,JAX,12.0,0.19
2025_01_CAR_JAX,2025,REG,1,Mitchell Evans,EvanMi01,TE,CAR,JAX,9.0,0.14
2025_01_CAR_JAX,2025,REG,1,Trevor Etienne,EtieTr01,RB,CAR,JAX,2.0,0.03
2025_01_CIN_CLE,2025,REG,1,Joe Flacco,FlacJo00,QB,CLE,CIN,76.0,1.0
2025_01_CIN_CLE,2025,REG,1,Cedric Tillman,TillCe01,WR,CLE,CIN,67.0,0.88
2025_01_CIN_CLE,2025,REG,1,Jerry Jeudy,JeudJe00,WR,CLE,CIN,67.0,0.88
2025_01_CIN_CLE,2025,REG,1,David Njoku,NjokDa00,TE,CLE,CIN,64.0,0.84
2025_01_CIN_CLE,2025,REG,1,Harold Fannin,FannHa00,TE,CLE,CIN,55.0,0.72
2025_01_CIN_CLE,2025,REG,1,Jerome Ford,FordJe00,RB,CLE,CIN,41.0,0.54
2025_01_CIN_CLE,2025,REG,1,Dylan Sampson,SampDy00,RB,CLE,CIN,33.0,0.43
2025_01_CIN_CLE,2025,REG,1,Isaiah Bond,BondIs00,WR,CLE,CIN,21.0,0.28
2025_01_CIN_CLE,2025,REG,1,Jamari Thrash,ThraJa01,WR,CLE,CIN,21.0,0.28
2025_01_CIN_CLE,2025,REG,1,Blake Whiteheart,WhitBl01,TE,CLE,CIN,3.0,0.04
2025_01_CIN_CLE,2025,REG,1,Raheim Sanders,SandRa00,RB,CLE,CIN,3.0,0.04
2025_01_CIN_CLE,2025,REG,1,DeAndre Carter,CartDe02,WR,CLE,CIN,0.0,0.0
2025_01_CIN_CLE,2025,REG,1,Joe Burrow,BurrJo01,QB,CIN,CLE,52.0,1.0
2025_01_CIN_CLE,2025,REG,1,Ja'Marr Chase,ChasJa00,WR,CIN,CLE,45.0,0.87
2025_01_CIN_CLE,2025,REG,1,Tee Higgins,HiggTe00,WR,CIN,CLE,41.0,0.79
2025_01_CIN_CLE,2025,REG,1,Drew Sample,SampDr00,TE,CIN,CLE,36.0,0.69
2025_01_CIN_CLE,2025,REG,1,Andrei Iosivas,IosiAn00,WR,CIN,CLE,34.0,0.65
2025_01_CIN_CLE,2025,REG,1,Noah Fant,FantNo00,TE,CIN,CLE,26.0,0.5
2025_01_CIN_CLE,2025,REG,1,Mike Gesicki,GesiMi00,TE,CIN,CLE,16.0,0.31
2025_01_CIN_CLE,2025,REG,1,Mitchell Tinsley,TinsMi00,WR,CIN,CLE,5.0,0.1
2025_01_CIN_CLE,2025,REG,1,Tanner Hudson,HudsTa00,TE,CIN,CLE,0.0,0.0
2025_01_CIN_CLE,2025,REG,1,Charlie Jones,JoneCh11,WR,CIN,CLE,0.0,0.0
2025_01_DAL_PHI,2025,REG,1,Jalen Hurts,HurtJa00,QB,PHI,DAL,63.0,1.0
2025_01_DAL_PHI,2025,REG,1,DeVonta Smith,SmitDe07,WR,PHI,DAL,56.0,0.89
2025_01_DAL_PHI,2025,REG,1,A.J. Brown,BrowAJ00,WR,PHI,DAL,55.0,0.87
2025_01_DAL_PHI,2025,REG,1,Dallas Goedert,GoedDa00,TE,PHI,DAL,52.0,0.83
2025_01_DAL_PHI,2025,REG,1,Saquon Barkley,BarkSa00,RB,PHI,DAL,50.0,0.79
2025_01_DAL_PHI,2025,REG,1,Grant Calcaterra,CalcGr00,TE,PHI,DAL,37.0,0.59
2025_01_DAL_PHI,2025,REG,1,Jahan Dotson,DotsJa00,WR,PHI,DAL,29.0,0.46
2025_01_DAL_PHI,2025,REG,1,Kylen Granson,GranKy00,TE,PHI,DAL,17.0,0.27
2025_01_DAL_PHI,2025,REG,1,AJ Dillon,DillAJ00,RB,PHI,DAL,8.0,0.13
2025_01_DAL_PHI,2025,REG,1,Will Shipley,ShipWi00,RB,PHI,DAL,5.0,0.08
2025_01_DAL_PHI,2025,REG,1,Darius Cooper,CoopDa01,WR,PHI,DAL,2.0,0.03
2025_01_DAL_PHI,2025,REG,1,John Metchie,MetcJo00,WR,PHI,DAL,1.0,0.02
2025_01_DAL_PHI,2025,REG,1,Dak Prescott,PresDa01,QB,DAL,PHI,61.0,1.0
2025_01_DAL_PHI,2025,REG,1,CeeDee Lamb,LambCe00,WR,DAL,PHI,56.0,0.92
2025_01_DAL_PHI,2025,REG,1,George Pickens,PickGe00,WR,DAL,PHI,56.0,0.92
2025_01_DAL_PHI,2025,REG,1,Javonte Williams,WillJa10,RB,DAL,PHI,47.0,0.77
2025_01_DAL_PHI,2025,REG,1,Jake Ferguson,FergJa00,TE,DAL,PHI,47.0,0.77
2025_01_DAL_PHI,2025,REG,1,KaVontae Turpin,TurpKa00,WR,DAL,PHI,28.0,0.46
2025_01_DAL_PHI,2025,REG,1,Jalen Tolbert,TolbJa00,WR,DAL,PHI,27.0,0.44
2025_01_DAL_PHI,2025,REG,1,Luke Schoonmaker,SchoLu00,TE,DAL,PHI,15.0,0.25
2025_01_DAL_PHI,2025,REG,1,Miles Sanders,SandMi01,RB,DAL,PHI,11.0,0.18
2025_01_DAL_PHI,2025,REG,1,Brevyn Spann-Ford,SpanBr00,TE,DAL,PHI,10.0,0.16
2025_01_DAL_PHI,2025,REG,1,Hunter Luepke,LuepHu00,RB,DAL,PHI,8.0,0.13
2025_01_DAL_PHI,2025,REG,1,Ryan Flournoy,FlouRy00,WR,DAL,PHI,0.0,0.0
2025_01_DET_GB,2025,REG,1,Jordan Love,LoveJo03,QB,GB,DET,48.0,1.0
2025_01_DET_GB,2025,REG,1,Tucker Kraft,KrafTu00,TE,GB,DET,44.0,0.92
2025_01_DET_GB,2025,REG,1,Josh Jacobs,JacoJo01,RB,GB,DET,42.0,0.88
2025_01_DET_GB,2025,REG,1,Romeo Doubs,DoubRo00,WR,GB,DET,34.0,0.71
2025_01_DET_GB,2025,REG,1,Matthew Golden,GoldMa02,WR,GB,DET,23.0,0.48
2025_01_DET_GB,2025,REG,1,Dontayvion Wicks,WickDo00,WR,GB,DET,22.0,0.46
2025_01_DET_GB,2025,REG,1,Jayden Reed,ReedJa03,WR,GB,DET,18.0,0.38
2025_01_DET_GB,2025,REG,1,Luke Musgrave,MusgLu00,TE,GB,DET,17.0,0.35
2025_01_DET_GB,2025,REG,1,John FitzPatrick,FitzJo00,TE,GB,DET,15.0,0.31
2025_01_DET_GB,2025,REG,1,Malik Heath,HeatMa00,WR,GB,DET,11.0,0.23
2025_01_DET_GB,2025,REG,1,Chris Brooks,BrooCh00,RB,GB,DET,9.0,0.19
2025_01_DET_GB,2025,REG,1,Savion Williams,WillSa01,WR,GB,DET,3.0,0.06
2025_01_DET_GB,2025,REG,1,Emanuel Wilson,WilsEm00,RB,GB,DET,2.0,0.04
2025_01_DET_GB,2025,REG,1,Jared Goff,GoffJa00,QB,DET,GB,67.0,1.0
2025_01_DET_GB,2025,REG,1,Jameson Williams,WillJa11,WR,DET,GB,65.0,0.97
2025_01_DET_GB,2025,REG,1,Amon-Ra St. Brown,StxxAm00,WR,DET,GB,63.0,0.94
2025_01_DET_GB,2025,REG,1,Sam LaPorta,LaPoSa01,TE,DET,GB,61.0,0.91
2025_01_DET_GB,2025,REG,1,Kalif Raymond,RaymKa00,WR,DET,GB,44.0,0.66
2025_01_DET_GB,2025,REG,1,Jahmyr Gibbs,GibbJa01,RB,DET,GB,44.0,0.66
2025_01_DET_GB,2025,REG,1,David Montgomery,MontDa01,RB,DET,GB,25.0,0.37
2025_01_DET_GB,2025,REG,1,Brock Wright,WrigBr01,TE,DET,GB,24.0,0.36
2025_01_DET_GB,2025,REG,1,Shane Zylstra,ZylsSh00,TE,DET,GB,6.0,0.09
2025_01_DET_GB,2025,REG,1,Isaac TeSlaa,TeSlIs00,WR,DET,GB,3.0,0.04
2025_01_DET_GB,2025,REG,1,Craig Reynolds,ReynCr00,RB,DET,GB,0.0,0.0
2025_01_DET_GB,2025,REG,1,Jacob Saylors,SaylJa00,RB,DET,GB,0.0,0.0
2025_01_DET_GB,2025,REG,1,Dominic Lovett,LoveDo00,WR,DET,GB,0.0,0.0
2025_01_HOU_LA,2025,REG,1,Matthew Stafford,StafMa00,QB,LA,HOU,60.0,1.0
2025_01_HOU_LA,2025,REG,1,Davante Adams,AdamDa01,WR,LA,HOU,54.0,0.9
2025_01_HOU_LA,2025,REG,1,Kyren Williams,WillKy02,RB,LA,HOU,49.0,0.82
2025_01_HOU_LA,2025,REG,1,Puka Nacua,NacuPu00,WR,LA,HOU,38.0,0.63
2025_01_HOU_LA,2025,REG,1,Tyler Higbee,HigbTy00,TE,LA,HOU,35.0,0.58
2025_01_HOU_LA,2025,REG,1,Jordan Whittington,WhitJo04,WR,LA,HOU,30.0,0.5
2025_01_HOU_LA,2025,REG,1,Colby Parkinson,ParkCo02,TE,LA,HOU,29.0,0.48
2025_01_HOU_LA,2025,REG,1,Tutu Atwell,AtweTu00,WR,LA,HOU,25.0,0.42
2025_01_HOU_LA,2025,REG,1,Davis Allen,AlleDa02,TE,LA,HOU,22.0,0.37
2025_01_HOU_LA,2025,REG,1,Blake Corum,CoruBl00,RB,LA,HOU,10.0,0.17
2025_01_HOU_LA,2025,REG,1,Konata Mumpfield,MumpKo00,WR,LA,HOU,6.0,0.1
2025_01_HOU_LA,2025,REG,1,Xavier Smith,SmitXa00,WR,LA,HOU,2.0,0.03
2025_01_HOU_LA,2025,REG,1,Terrance Ferguson,FergTe00,TE,LA,HOU,0.0,0.0
2025_01_HOU_LA,2025,REG,1,Cody Schrader,SchrCo00,RB,LA,HOU,0.0,0.0
2025_01_HOU_LA,2025,REG,1,C.J. Stroud,StroCJ00,QB,HOU,LA,63.0,1.0
2025_01_HOU_LA,2025,REG,1,Nico Collins,CollNi00,WR,HOU,LA,53.0,0.84
2025_01_HOU_LA,2025,REG,1,Xavier Hutchinson,HutcXa00,WR,HOU,LA,43.0,0.68
2025_01_HOU_LA,2025,REG,1,Cade Stover,StovCa00,TE,HOU,LA,36.0,0.57
2025_01_HOU_LA,2025,REG,1,Justin Watson,WatsJu01,WR,HOU,LA,35.0,0.56
2025_01_HOU_LA,2025,REG,1,Dalton Schultz,SchuDa00,TE,HOU,LA,34.0,0.54
2025_01_HOU_LA,2025,REG,1,Nick Chubb,ChubNi00,RB,HOU,LA,32.0,0.51
2025_01_HOU_LA,2025,REG,1,Jayden Higgins,HiggJa00,WR,HOU,LA,27.0,0.43
2025_01_HOU_LA,2025,REG,1,Dare Ogunbowale,OgunDa00,RB,HOU,LA,17.0,0.27
2025_01_HOU_LA,2025,REG,1,Jaylin Noel,NoelJa00,WR,HOU,LA,17.0,0.27
2025_01_HOU_LA,2025,REG,1,Dameon Pierce,PierDa01,RB,HOU,LA,7.0,0.11
2025_01_HOU_LA,2025,REG,1,Woody Marks,MarkWo00,RB,HOU,LA,7.0,0.11
2025_01_KC_LAC,2025,REG,1,Justin Herbert,HerbJu00,QB,LAC,KC,65.0,1.0
2025_01_KC_LAC,2025,REG,1,Ladd McConkey,McCoLa00,WR,LAC,KC,55.0,0.85
2025_01_KC_LAC,2025,REG,1,Quentin Johnston,JohnQu02,WR,LAC,KC,53.0,0.82
2025_01_KC_LAC,2025,REG,1,Omarion Hampton,HampOm00,RB,LAC,KC,52.0,0.8
2025_01_KC_LAC,2025,REG,1,Keenan Allen,AlleKe00,WR,LAC,KC,40.0,0.62
2025_01_KC_LAC,2025,REG,1,Will Dissly,DissWi00,TE,LAC,KC,37.0,0.57
2025_01_KC_LAC,2025,REG,1,Tyler Conklin,ConkTy00,TE,LAC,KC,28.0,0.43
2025_01_KC_LAC,2025,REG,1,KeAndre Lambert-Smith,LambKe01,WR,LAC,KC,14.0,0.22
2025_01_KC_LAC,2025,REG,1,Najee Harris,HarrNa00,RB,LAC,KC,12.0,0.18
2025_01_KC_LAC,2025,REG,1,Derius Davis,DaviDe02,WR,LAC,KC,8.0,0.12
2025_01_KC_LAC,2025,REG,1,Tre Harris,HarrTr03,WR,LAC,KC,5.0,0.08
2025_01_KC_LAC,2025,REG,1,Hassan Haskins,HaskHa00,RB,LAC,KC,1.0,0.02
2025_01_KC_LAC,2025,REG,1,Patrick Mahomes,MahoPa00,QB,KC,LAC,61.0,1.0
2025_01_KC_LAC,2025,REG,1,Marquise Brown,BrowMa04,WR,KC,LAC,57.0,0.93
2025_01_KC_LAC,2025,REG,1,Travis Kelce,KelcTr00,TE,KC,LAC,51.0,0.84
2025_01_KC_LAC,2025,REG,1,JuJu Smith-Schuster,SmitJu00,WR,KC,LAC,49.0,0.8
2025_01_KC_LAC,2025,REG,1,Tyquan Thornton,ThorTy00,WR,KC,LAC,44.0,0.72
2025_01_KC_LAC,2025,REG,1,Isiah Pacheco,PachIs00,RB,KC,LAC,31.0,0.51
2025_01_KC_LAC,2025,REG,1,Noah Gray,GrayNo00,TE,KC,LAC,25.0,0.41
2025_01_KC_LAC,2025,REG,1,Kareem Hunt,HuntKa00,RB,KC,LAC,23.0,0.38
2025_01_KC_LAC,2025,REG,1,Brashard Smith,SmitBr09,RB,KC,LAC,8.0,0.13
2025_01_KC_LAC,2025,REG,1,Jason Brownlee,BrowJa07,WR,KC,LAC,6.0,0.1
2025_01_KC_LAC,2025,REG,1,Robert Tonyan,TonyRo00,TE,KC,LAC,5.0,0.08
2025_01_KC_LAC,2025,REG,1,Xavier Worthy,WortXa00,WR,KC,LAC,3.0,0.05
2025_01_KC_LAC,2025,REG,1,Nikko Remigio,RemiNi00,WR,KC,LAC,1.0,0.02
2025_01_LV_NE,2025,REG,1,Drake Maye,MayeDr00,QB,NE,LV,71.0,1.0
2025_01_LV_NE,2025,REG,1,Hunter Henry,HenrHu00,TE,NE,LV,66.0,0.93
2025_01_LV_NE,2025,REG,1,Kayshon Boutte,BoutKa00,WR,NE,LV,58.0,0.82
2025_01_LV_NE,2025,REG,1,Rhamondre Stevenson,StevRh00,RB,NE,LV,46.0,0.65
2025_01_LV_NE,2025,REG,1,Demario Douglas,DougDe00,WR,NE,LV,45.0,0.63
2025_01_LV_NE,2025,REG,1,Mack Hollins,HollMa00,WR,NE,LV,40.0,0.56
2025_01_LV_NE,2025,REG,1,Stefon Diggs,DiggSt00,WR,NE,LV,29.0,0.41
2025_01_LV_NE,2025,REG,1,TreVeyon Henderson,HendTr02,RB,NE,LV,25.0,0.35
2025_01_LV_NE,2025,REG,1,Austin Hooper,HoopAu00,TE,NE,LV,23.0,0.32
2025_01_LV_NE,2025,REG,1,Kyle Williams,WillKy03,WR,NE,LV,7.0,0.1
2025_01_LV_NE,2025,REG,1,Antonio Gibson,GibsAn00,RB,NE,LV,5.0,0.07
2025_01_LV_NE,2025,REG,1,Geno Smith,SmitGe00,QB,LV,NE,63.0,1.0
2025_01_LV_NE,2025,REG,1,Jakobi Meyers,MeyeJa01,WR,LV,NE,59.0,0.94
2025_01_LV_NE,2025,REG,1,Tre Tucker,TuckTr00,WR,LV,NE,57.0,0.9
2025_01_LV_NE,2025,REG,1,Ashton Jeanty,JeanAs00,RB,LV,NE,54.0,0.86
2025_01_LV_NE,2025,REG,1,Michael Mayer,MayeMi00,TE,LV,NE,40.0,0.63
2025_01_LV_NE,2025,REG,1,Dont'e Thornton,ThorDo00,WR,LV,NE,38.0,0.6
2025_01_LV_NE,2025,REG,1,Brock Bowers,BoweBr01,TE,LV,NE,32.0,0.51
2025_01_LV_NE,2025,REG,1,Ian Thomas,ThomIa00,TE,LV,NE,20.0,0.32
2025_01_LV_NE,2025,REG,1,Zamir White,WhitZa01,RB,LV,NE,9.0,0.14
2025_01_LV_NE,2025,REG,1,Jack Bech,BechJa00,WR,LV,NE,4.0,0.06
2025_01_LV_NE,2025,REG,1,Alex Bachman,BachAl00,WR,LV,NE,2.0,0.03
2025_01_LV_NE,2025,REG,1,Dylan Laube,LaubDy00,RB,LV,NE,0.0,0.0
2025_01_LV_NE,2025,REG,1,Justin Shorter,ShorJu00,WR,LV,NE,0.0,0.0
2025_01_MIA_IND,2025,REG,1,Daniel Jones,JoneDa05,QB,IND,MIA,73.0,1.0
2025_01_MIA_IND,2025,REG,1,Michael Pittman Jr.,PittMi01,WR,IND,MIA,60.0,0.82
2025_01_MIA_IND,2025,REG,1,Alec Pierce,PierAl00,WR,IND,MIA,58.0,0.79
2025_01_MIA_IND,2025,REG,1,Tyler Warren,WarrTy00,TE,IND,MIA,53.0,0.73
2025_01_MIA_IND,2025,REG,1,Jonathan Taylor,TaylJo02,RB,IND,MIA,52.0,0.71
2025_01_MIA_IND,2025,REG,1,Josh Downs,DownJo00,WR,IND,MIA,36.0,0.49
2025_01_MIA_IND,2025,REG,1,Mo Alie-Cox,AlieMo00,TE,IND,MIA,33.0,0.45
2025_01_MIA_IND,2025,REG,1,Andrew Ogletree,OgleAn00,TE,IND,MIA,27.0,0.37
2025_01_MIA_IND,2025,REG,1,DJ Giddens,GiddDJ00,RB,IND,MIA,18.0,0.25
2025_01_MIA_IND,2025,REG,1,Adonai Mitchell,MitcAd00,WR,IND,MIA,15.0,0.21
2025_01_MIA_IND,2025,REG,1,Ashton Dulin,DuliAs00,WR,IND,MIA,10.0,0.14
2025_01_MIA_IND,2025,REG,1,Ulysses Bentley,BentUl00,RB,IND,MIA,2.0,0.03
2025_01_MIA_IND,2025,REG,1,Anthony Gould,GoulAn00,WR,IND,MIA,0.0,0.0
2025_01_MIA_IND,2025,REG,1,Tua Tagovailoa,TagoTu00,QB,MIA,IND,39.0,0.81
2025_01_MIA_IND,2025,REG,1,De'Von Achane,AchaDe00,RB,MIA,IND,35.0,0.73
2025_01_MIA_IND,2025,REG,1,Jaylen Waddle,WaddJa00,WR,MIA,IND,31.0,0.65
2025_01_MIA_IND,2025,REG,1,Tyreek Hill,HillTy00,WR,MIA,IND,30.0,0.62
2025_01_MIA_IND,2025,REG,1,Malik Washington,WashMa00,WR,MIA,IND,28.0,0.58
2025_01_MIA_IND,2025,REG,1,Julian Hill,HillJu02,TE,MIA,IND,28.0,0.58
2025_01_MIA_IND,2025,REG,1,Tanner Conner,ConnTa00,TE,MIA,IND,28.0,0.58
2025_01_MIA_IND,2025,REG,1,Nick Westbrook-Ikhine,WestNi00,WR,MIA,IND,21.0,0.44
2025_01_MIA_IND,2025,REG,1,D'Wayne Eskridge,EskrDW00,WR,MIA,IND,13.0,0.27
2025_01_MIA_IND,2025,REG,1,Ollie Gordon,GordOl00,RB,MIA,IND,12.0,0.25
2025_01_MIA_IND,2025,REG,1,Zach Wilson,WilsZa00,QB,MIA,IND,9.0,0.19
2025_01_MIA_IND,2025,REG,1,Jeff Wilson,WilsJe01,RB,MIA,IND,2.0,0.04
2025_01_MIN_CHI,2025,REG,1,Caleb Williams,WillCa03,QB,CHI,MIN,67.0,1.0
2025_01_MIN_CHI,2025,REG,1,Rome Odunze,OdunRo00,WR,CHI,MIN,63.0,0.94
2025_01_MIN_CHI,2025,REG,1,Cole Kmet,KmetCo00,TE,CHI,MIN,60.0,0.9
2025_01_MIN_CHI,2025,REG,1,D.J. Moore,MoorD.00,WR,CHI,MIN,56.0,0.84
2025_01_MIN_CHI,2025,REG,1,D'Andre Swift,SwifDA00,RB,CHI,MIN,54.0,0.81
2025_01_MIN_CHI,2025,REG,1,Colston Loveland,LoveCo00,TE,CHI,MIN,38.0,0.57
2025_01_MIN_CHI,2025,REG,1,Olamide Zaccheaus,ZaccOl01,WR,CHI,MIN,30.0,0.45
2025_01_MIN_CHI,2025,REG,1,Luther Burden,BurdLu00,WR,CHI,MIN,18.0,0.27
2025_01_MIN_CHI,2025,REG,1,Kyle Monangai,MonaKy00,RB,CHI,MIN,9.0,0.13
2025_01_MIN_CHI,2025,REG,1,Durham Smythe,SmytDu00,TE,CHI,MIN,7.0,0.1
