season,season_type,week,player_display_name,player_position,team_abbr,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,avg_air_yards_to_sticks,attempts,pass_yards,pass_touchdowns,interceptions,passer_rating,completions,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,avg_air_distance,max_air_distance,player_gsis_id,player_first_name,player_last_name,stat_category,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,avg_cushion,avg_separation,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation
2025,REG,10,Geno Smith,QB,LV,2.639307692307693,3.6556249999999997,4.363333333333334,-0.7077083333333345,7.6923076923076925,-4.261666666666666,26.0,143.0,0.0,1.0,60.256410256410255,16.0,61.53846153846154,67.9196153846154,-6.3811538461538575,19.52639087256963,50.35413984966876,00-0030565,Eugene,Smith,passing,,,,,,,,,,,,,,,,,,,,,,,,
2025,REG,10,Lamar Jackson,QB,BAL,2.19925,4.551818181818182,4.691875000000001,-0.1400568181818196,6.25,-4.433124999999999,16.0,102.0,0.0,0.0,85.9375,11.0,68.75,81.09312500000001,-12.343125000000015,17.71809412119146,27.494190295406046,00-0034796,Lamar,Jackson,passing,,,,,,,,,,,,,,,,,,,,,,,,
2025,REG,10,Josh Allen,QB,BUF,3.0533333333333332,3.236666666666667,7.707142857142858,-4.470476190476191,13.333333333333334,-0.5785714285714276,15.0,73.0,0.0,0.0,72.36111111111111,9.0,60.0,65.35142857142858,-5.351428571428585,20.698971602604832,36.64870256912242,00-0034857,Joshua,Allen,passing,,,,,,,,,,,,,,,,,,,,,,,,
2025,REG,10,Jaxson Dart,QB,NYG,3.275142857142857,10.400714285714287,11.4905,-1.0897857142857141,19.047619047619047,1.9905000000000008,21.0,199.0,0.0,0.0,97.12301587301587,14.0,66.66666666666666,58.10333333333333,8.563333333333325,23.802443734621647,40.73269571241265,00-0040691,Jaxson,Dart,passing,,,,,,,,,,,,,,,,,,,,,,,,
2025,REG,10,Daniel Jones,QB,IND,2.674807692307692,6.283157894736842,8.194615384615386,-1.9114574898785435,11.538461538461538,-1.459230769230769,26.0,255.0,1.0,1.0,100.64102564102564,19.0,73.07692307692307,66.22269230769231,6.854230769230753,21.721619943000743,47.92615152502859,00-0035710,Daniel,Jones,passing,,,,,,,,,,,,,,,,,,,,,,,,
2025,REG,10,Dillon Gabriel,QB,CLE,2.7550434782608697,7.947272727272727,7.710869565217393,0.23640316205533463,30.434782608695656,-2.8978260869565213,23.0,125.0,2.0,0.0,93.56884057971016,11.0,47.82608695652174,52.92956521739131,-5.103478260869565,20.927696187743276,45.96083767730958,00-0040704,Dillon,Gabriel,passing,,,,,,,,,,,,,,,,,,,,,,,,
2025,REG,10,Tyler Shough,QB,NO,2.9773888888888886,8.006363636363636,10.791764705882354,-2.785401069518718,16.666666666666664,2.7917647058823514,18.0,194.0,1.0,0.0,116.43518518518519,11.0,61.111111111111114,65.39888888888889,-4.287777777777777,23.98414938433902,58.650047740816035,00-0040743,Tyler,Shough,passing,,,,,,,,,,,,,,,,,,,,,,,,
2025,REG,10,Caleb Williams,QB,CHI,3.1692777777777774,4.952,9.161666666666669,-4.209666666666669,5.555555555555555,1.272777777777777,18.0,94.0,0.0,0.0,70.1388888888889,10.0,55.55555555555556,72.17500000000001,-16.619444444444454,20.102998905172754,50.94979489654497,00-0039918,Caleb,Williams,passing,,,,,,,,,,,,,,,,,,,,,,,,
2025,REG,10,Baker Mayfield,QB,TB,2.623533333333334,4.893333333333334,3.606666666666667,1.2866666666666675,13.333333333333334,-5.126666666666666,15.0,116.0,1.0,0.0,106.52777777777777,9.0,60.0,71.20466666666668,-11.204666666666682,16.885215668715983,32.48018626793879,00-0034855,Baker,Mayfield,passing,,,,,,,,,,,,,,,,,,,,,,,,
2025,REG,10,Drake Maye,QB,NE,2.7568499999999996,7.388333333333333,10.27842105263158,-2.890087719298248,20.0,1.91,20.0,190.0,2.0,0.0,125.0,12.0,60.0,53.935,6.064999999999998,22.525926225210235,38.99230821585201,00-0039851,Drake,Maye,passing,,,,,,,,,,,,,,,,,,,,,,,,
2025,REG,0,Kyle Monangai,RB,CHI,,,,,,,,,,,,,,,,,,00-0040236,Kyle,Monangai,rushing,3.3680800000000013,18.055555555555554,2.560283582089552,72.0,375.0,5.208333333333333,2.0,25.0,K.Monangai,308.1343010541559,51.86569894584409,0.7409385563692013,0.38571428571428573,,,,,,,,,,,
2025,REG,0,Isiah Pacheco,RB,KC,,,,,,,,,,,,,,,,,,00-0037197,Isiah,Pacheco,rushing,3.7009118541033432,12.82051282051282,2.712445945945946,78.0,329.0,4.217948717948718,1.0,10.0,I.Pacheco,336.5809147728866,-13.580914772886615,-0.17869624701166598,0.42105263157894735,,,,,,,,,,,
2025,REG,0,Chuba Hubbard,RB,CAR,,,,,,,,,,,,,,,,,,00-0036555,Chuba,Hubbard,rushing,3.8770163934426223,17.647058823529413,2.6376499999999994,85.0,305.0,3.588235294117647,1.0,30.0,C.Hubbard,357.852150183787,-57.85215018378699,-0.6970138576359878,0.3253012048192771,,,,,,,,,,,
2025,REG,0,Derrick Henry,RB,BAL,,,,,,,,,,,,,,,,,,00-0032764,Derrick,Henry,rushing,3.5182628398791542,40.87591240875913,2.7936209677419357,137.0,662.0,4.8321167883211675,6.0,22.0,D.Henry,541.9753313082764,110.0246686917236,0.8149975458646193,0.4,,,,,,,,,,,
2025,REG,0,Tony Pollard,RB,TEN,,,,,,,,,,,,,,,,,,00-0035261,Tony,Pollard,rushing,3.863458333333332,19.327731092436977,2.755348623853212,119.0,480.0,4.033613445378151,2.0,20.0,T.Pollard,476.3391931633413,3.6608068366587077,0.030763082660997542,0.3865546218487395,,,,,,,,,,,
2025,REG,0,David Montgomery,RB,DET,,,,,,,,,,,,,,,,,,00-0035685,David,Montgomery,rushing,3.621316455696203,44.9438202247191,2.6506625000000006,89.0,395.0,4.438202247191011,5.0,5.0,D.Montgomery,303.39492213588915,88.60507786411085,1.0068758848194415,0.3522727272727273,,,,,,,,,,,
2025,REG,0,Rhamondre Stevenson,RB,NE,,,,,,,,,,,,,,,,,,00-0036875,Rhamondre,Stevenson,rushing,4.499390681003583,32.53012048192771,2.649125,83.0,279.0,3.36144578313253,3.0,38.0,R.Stevenson,258.75862665695814,20.241373343041857,0.24684601637855924,0.4268292682926829,,,,,,,,,,,
2025,REG,0,Blake Corum,RB,LAR,,,,,,,,,,,,,,,,,,00-0039738,Blake,Corum,rushing,3.90792828685259,16.666666666666664,2.8842745098039213,54.0,251.0,4.648148148148148,1.0,22.0,B.Corum,215.36789585784115,33.63210414215885,0.6345680026822424,0.4716981132075472,,,,,,,,,,,
2025,REG,0,Quinshon Judkins,RB,CLE,,,,,,,,,,,,,,,,,,00-0040784,Quinshon,Judkins,rushing,3.84224761904762,43.93939393939394,2.9451229508196723,132.0,525.0,3.977272727272727,5.0,10.0,Q.Judkins,419.0125293576316,95.98747064236841,0.7499021143935032,0.3828125,,,,,,,,,,,
2025,REG,0,Saquon Barkley,RB,PHI,,,,,,,,,,,,,,,,,,00-0034844,Saquon,Barkley,rushing,3.982928709055879,29.92125984251969,2.96217924528302,127.0,519.0,4.086614173228346,4.0,26.0,S.Barkley,436.0232211825552,70.97677881744482,0.577046982255649,0.43089430894308944,,,,,,,,,,,
2025,REG,0,Kenneth Gainwell,RB,PIT,,,,,,,,,,,,,,,,,,00-0036919,Kenneth,Gainwell,rushing,4.290227272727273,25.0,2.9609090909090905,52.0,220.0,4.230769230769231,3.0,14.0,K.Gainwell,169.64049064063715,44.359509359362846,0.9052961093747519,0.46938775510204084,,,,,,,,,,,
2025,REG,0,R.J. Harvey,RB,DEN,,,,,,,,,,,,,,,,,,00-0040730,Robert,Harvey,rushing,4.922663551401868,20.0,3.2292954545454537,50.0,214.0,4.28,2.0,12.0,R.Harvey,184.8296458406382,16.170354159361807,0.3515294382469958,0.2826086956521739,,,,,,,,,,,
2025,REG,0,Jordan Mason,RB,MIN,,,,,,,,,,,,,,,,,,00-0037525,Jordan,Mason,rushing,4.242846889952154,19.19191919191919,2.86053488372093,99.0,418.0,4.222222222222222,4.0,27.0,J.Mason,337.396962004861,54.603037995139005,0.5747688210014632,0.42105263157894735,,,,,,,,,,,
2025,REG,0,Rico Dowdle,RB,CAR,,,,,,,,,,,,,,,,,,00-0036139,Rico,Dowdle,rushing,2.852739018087856,19.718309859154928,2.78285925925926,142.0,774.0,5.450704225352113,5.0,5.0,R.Dowdle,586.3700890716524,170.6299109283476,1.2187850780596259,0.4857142857142857,,,,,,,,,,,
2025,REG,0,James Cook,RB,BUF,,,,,,,,,,,,,,,,,,00-0037248,James,Cook,rushing,3.1043918918918916,23.125,2.5723376623376626,160.0,888.0,5.55,7.0,4.0,J.Cook,666.6961552985947,223.3038447014053,1.4133154727937045,0.5,,,,,,,,,,,
2025,REG,0,Chase Brown,RB,CIN,,,,,,,,,,,,,,,,,,00-0038597,Chase,Brown,rushing,3.823214285714286,17.59259259259259,2.7063723404255318,108.0,420.0,3.888888888888889,2.0,30.0,C.Brown,382.4833673179567,37.51663268204328,0.34737622853743777,0.4537037037037037,,,,,,,,,,,
2025,REG,0,Bijan Robinson,RB,ATL,,,,,,,,,,,,,,,,,,00-0038542,Bijan,Robinson,rushing,3.9276141384388827,9.62962962962963,3.053880000000001,135.0,679.0,5.029629629629629,2.0,7.0,B.Robinson,616.2465314385929,58.75346856140709,0.4384587206075156,0.417910447761194,,,,,,,,,,,
2025,REG,0,Kyren Williams,RB,LAR,,,,,,,,,,,,,,,,,,00-0037840,Kyren,Williams,rushing,3.5183788395904423,21.21212121212121,2.6415317460317453,132.0,586.0,4.4393939393939394,3.0,23.0,K.Williams,497.09033810959653,67.90966189040347,0.5264314875225076,0.4883720930232558,,,,,,,,,,,
2025,REG,0,Javonte Williams,RB,DAL,,,,,,,,,,,,,,,,,,00-0036997,Javonte,Williams,rushing,3.066368715083799,24.46043165467626,2.8477862595419836,139.0,716.0,5.151079136690647,8.0,33.0,J.Williams,568.8950168283044,145.1049831716956,1.0514853853021422,0.43478260869565216,,,,,,,,,,,
2025,REG,0,TreVeyon Henderson,RB,NE,,,,,,,,,,,,,,,,,,00-0040734,TreVeyon,Henderson,rushing,4.18504918032787,30.136986301369863,2.9136417910447765,73.0,305.0,4.178082191780822,1.0,32.0,T.Henderson,344.51237374955457,-42.51237374955457,-0.598765827458515,0.3380281690140845,,,,,,,,,,,
2025,REG,0,Cam Skattebo,RB,NYG,,,,,,,,,,,,,,,,,,00-0040715,Cameron,Skattebo,rushing,3.739609756097562,23.762376237623762,2.5662473118279565,101.0,410.0,4.0594059405940595,5.0,44.0,C.Skattebo,363.98721720826353,43.01278279173647,0.4301278279173647,0.46,,,,,,,,,,,
2025,REG,0,Nick Chubb,RB,HOU,,,,,,,,,,,,,,,,,,00-0034791,Nicholas,Chubb,rushing,3.616592178770949,21.73913043478261,2.616406976744187,92.0,358.0,3.891304347826087,2.0,21.0,N.Chubb,312.6457950890243,36.35420491097568,0.403935610121952,0.3888888888888889,,,,,,,,,,,
2025,REG,0,Kenneth Walker,RB,SEA,,,,,,,,,,,,,,,,,,00-0038134,Kenneth,Walker,rushing,4.6041313559322035,33.0188679245283,3.022692307692309,106.0,472.0,4.452830188679245,3.0,9.0,K.Walker,451.5704157421297,1.4295842578703173,0.014015531939905072,0.38235294117647056,,,,,,,,,,,
2025,REG,0,Jonathan Taylor,RB,IND,,,,,,,,,,,,,,,,,,00-0036223,Jonathan,Taylor,rushing,3.0568920105355573,20.634920634920633,2.80465340909091,189.0,1139.0,6.026455026455026,15.0,28.0,J.Taylor,828.80907227574,305.19092772425995,1.6233559985332977,0.43617021276595747,,,,,,,,,,,
2025,REG,0,Zach Charbonnet,RB,SEA,,,,,,,,,,,,,,,,,,00-0039165,Zach,Charbonnet,rushing,5.548086956521737,42.5,3.023522388059702,80.0,230.0,2.875,5.0,26.0,Z.Charbonnet,265.497142881508,-48.49714288150801,-0.6381203010724739,0.4342105263157895,,,,,,,,,,,
2025,REG,0,Jahmyr Gibbs,RB,DET,,,,,,,,,,,,,,,,,,00-0039139,Jahmyr,Gibbs,rushing,3.9674773139745914,27.43362831858407,2.881237623762376,113.0,551.0,4.876106194690266,6.0,0.0,J.Gibbs,489.34829251858804,49.65170748141196,0.44731268001272034,0.40540540540540543,,,,,,,,,,,
2025,REG,0,Rachaad White,RB,TB,,,,,,,,,,,,,,,,,,00-0037256,Rachaad,White,rushing,3.9238870431893687,29.629629629629626,2.66690909090909,81.0,301.0,3.7160493827160495,4.0,1.0,R.White,310.70286554022164,-21.702865540221637,-0.2782418659002774,0.3717948717948718,,,,,,,,,,,
2025,REG,0,Breece Hall,RB,NYJ,,,,,,,,,,,,,,,,,,00-0038120,Breece,Hall,rushing,3.4871264367816095,24.59016393442623,2.6099999999999994,122.0,609.0,4.991803278688525,2.0,20.0,B.Hall,501.73511352387214,107.26488647612786,0.8792203809518677,0.4180327868852459,,,,,,,,,,,
2025,REG,0,Bucky Irving,RB,TB,,,,,,,,,,,,,,,,,,00-0039361,Mar'Keise,Irving,rushing,4.783080168776371,16.901408450704224,2.71175806451613,71.0,237.0,3.3380281690140845,0.0,7.0,B.Irving,265.0800272747219,-32.080027274721886,-0.4649279315177085,0.4492753623188406,,,,,,,,,,,
2025,REG,0,D'Andre Swift,RB,CHI,,,,,,,,,,,,,,,,,,00-0036275,D'Andre,Swift,rushing,3.7029142857142867,16.666666666666664,2.8657142857142857,108.0,525.0,4.861111111111111,4.0,4.0,D.Swift,455.5557859135941,63.44421408640591,0.5985303215698671,0.4339622641509434,,,,,,,,,,,
2025,REG,0,Josh Jacobs,RB,GB,,,,,,,,,,,,,,,,,,00-0035700,Joshua,Jacobs,rushing,3.8767602996254684,19.148936170212767,2.676138461538461,141.0,534.0,3.7872340425531914,10.0,8.0,J.Jacobs,560.7753907511252,-28.7753907511252,-0.20701719964838275,0.4028776978417266,,,,,,,,,,,
2025,REG,0,Tyler Allgeier,RB,ATL,,,,,,,,,,,,,,,,,,00-0037263,Tyler,Allgeier,rushing,4.776370370370369,24.324324324324326,2.866183333333334,74.0,270.0,3.6486486486486487,6.0,25.0,T.Allgeier,295.12906956645054,-25.12906956645054,-0.33958202116825054,0.36486486486486486,,,,,,,,,,,
2025,REG,0,Alvin Kamara,RB,NO,,,,,,,,,,,,,,,,,,00-0033906,Alvin,Kamara,rushing,4.291521197007482,6.956521739130435,2.576520000000001,115.0,401.0,3.4869565217391303,1.0,41.0,A.Kamara,494.8425104348159,-95.84251043481589,-0.840723775743999,0.2807017543859649,,,,,,,,,,,
2025,REG,0,Ashton Jeanty,RB,LV,,,,,,,,,,,,,,,,,,00-0040122,Ashton,Jeanty,rushing,4.149104204753199,9.090909090909092,2.950793388429752,143.0,547.0,3.825174825174825,4.0,2.0,A.Jeanty,550.7153102124314,-17.715310212431405,-0.12653793008879574,0.35,,,,,,,,,,,
2025,REG,0,Christian McCaffrey,RB,SF,,,,,,,,,,,,,,,,,,00-0033280,Christian,McCaffrey,rushing,4.617802013422815,23.214285714285715,2.68079054054054,168.0,596.0,3.5476190476190474,4.0,23.0,C.McCaffrey,690.9733862923603,-107.97338629236026,-0.6665023845207424,0.35185185185185186,,,,,,,,,,,
2025,REG,0,Jacory Croskey-Merritt,RB,WAS,,,,,,,,,,,,,,,,,,00-0040242,Jacory,Croskey-Merritt,rushing,3.363454545454546,25.53191489361702,2.869141176470588,94.0,440.0,4.680851063829787,4.0,22.0,J.Croskey-Merritt,377.5517111586869,62.448288841313115,0.6643434983118417,0.39361702127659576,,,,,,,,,,,
2025,REG,0,J.K. Dobbins,RB,DEN,,,,,,,,,,,,,,,,,,00-0036158,Jkaylin,Dobbins,rushing,3.4600647668393782,36.60130718954248,2.885368055555558,153.0,772.0,5.045751633986928,4.0,27.0,J.Dobbins,582.9509907649491,161.0490092350509,1.0808658337922878,0.44966442953020136,,,,,,,,,,,
2025,REG,0,Devon Achane,RB,MIA,,,,,,,,,,,,,,,,,,00-0039040,Devon,Achane,rushing,3.871119402985076,18.796992481203006,2.877325000000001,133.0,670.0,5.037593984962406,3.0,28.0,D.Achane,605.6832610485577,39.31673895144229,0.302436453472633,0.34615384615384615,,,,,,,,,,,
2025,REG,0,Tyrone Tracy,RB,NYG,,,,,,,,,,,,,,,,,,00-0039384,Tyrone,Tracy,rushing,4.7350282485875725,14.545454545454545,2.7326000000000006,55.0,177.0,3.2181818181818183,1.0,29.0,T.Tracy,219.19568443286346,-57.19568443286346,-1.079163857223839,0.3018867924528302,,,,,,,,,,,
2025,REG,0,Jaylen Warren,RB,PIT,,,,,,,,,,,,,,,,,,00-0037228,Jaylen,Warren,rushing,3.970495049504951,19.19191919191919,2.865898876404494,99.0,404.0,4.08080808080808,2.0,30.0,J.Warren,346.6043753761362,49.395624623863796,0.5092332435449876,0.4639175257731959,,,,,,,,,,,
2025,REG,0,Omarion Hampton,RB,LAC,,,,,,,,,,,,,,,,,,00-0040666,Omarion,Hampton,rushing,3.70452229299363,21.21212121212121,2.9672280701754383,66.0,314.0,4.757575757575758,2.0,8.0,O.Hampton,264.8280993734144,49.171900626585625,0.7450287973725095,0.4393939393939394,,,,,,,,,,,
2025,REG,0,Kareem Hunt,RB,KC,,,,,,,,,,,,,,,,,,00-0033923,Kareem,Hunt,rushing,3.1998639455782314,35.61643835616438,2.4841805555555556,73.0,294.0,4.027397260273973,5.0,29.0,K.Hunt,235.5829139315228,55.417086068477204,0.7805223389926367,0.5492957746478874,,,,,,,,,,,
2025,REG,0,Woody Marks,RB,HOU,,,,,,,,,,,,,,,,,,00-0040583,Jo'Quavious,Marks,rushing,4.0703663003663,21.62162162162162,2.7596349206349204,74.0,273.0,3.689189189189189,2.0,27.0,W.Marks,251.65673565722238,19.343264342777616,0.264976223873666,0.3972602739726027,,,,,,,,,,,
2025,REG,0,Kimani Vidal,RB,LAC,,,,,,,,,,,,,,,,,,00-0039391,Kimani,Vidal,rushing,3.5110679611650495,40.909090909090914,2.8513684210526313,66.0,309.0,4.681818181818182,1.0,30.0,K.Vidal,234.92626664810592,73.07373335189408,1.124211282336832,0.4153846153846154,,,,,,,,,,,
2025,REG,0,Travis Etienne,RB,JAX,,,,,,,,,,,,,,,,,,00-0036973,Travis,Etienne,rushing,3.4271651090342696,18.75,2.7825384615384623,128.0,642.0,5.015625,2.0,1.0,T.Etienne,556.9378348873479,73.06216511265211,0.5892110089730009,0.3790322580645161,,,,,,,,,,,
2025,REG,1,Alvin Kamara,RB,NO,,,,,,,,,,,,,,,,,,00-0033906,Alvin,Kamara,rushing,3.8017777777777773,18.181818181818183,2.5992222222222225,11.0,45.0,4.090909090909091,1.0,41.0,A.Kamara,42.75788207174925,2.2421179282507495,0.20382890256824995,0.2727272727272727,,,,,,,,,,,
2025,REG,1,Jaylen Warren,RB,PIT,,,,,,,,,,,,,,,,,,00-0037228,Jaylen,Warren,rushing,4.268648648648648,9.090909090909092,2.884272727272727,11.0,37.0,3.3636363636363638,0.0,30.0,J.Warren,43.73937586249874,-6.73937586249874,-0.6126705329544309,0.45454545454545453,,,,,,,,,,,
2025,REG,1,J.K. Dobbins,RB,DEN,,,,,,,,,,,,,,,,,,00-0036158,Jkaylin,Dobbins,rushing,3.9863492063492063,43.75,2.7392000000000007,16.0,63.0,3.9375,1.0,27.0,J.Dobbins,52.191085629331624,10.808914370668376,0.6755571481667735,0.3125,,,,,,,,,,,
2025,REG,1,Saquon Barkley,RB,PHI,,,,,,,,,,,,,,,,,,00-0034844,Saquon,Barkley,rushing,4.8415,66.66666666666666,3.1942857142857135,18.0,60.0,3.3333333333333335,1.0,26.0,S.Barkley,52.168810987558665,7.831189012441335,0.43506605624674083,0.5,,,,,,,,,,,
2025,REG,1,Zach Charbonnet,RB,SEA,,,,,,,,,,,,,,,,,,00-0039165,Zach,Charbonnet,rushing,4.690851063829786,25.0,3.025,12.0,47.0,3.9166666666666665,1.0,26.0,Z.Charbonnet,44.22077261356452,-2.2207726135645203,-0.2018884194149564,0.45454545454545453,,,,,,,,,,,
2025,REG,1,Jonathan Taylor,RB,IND,,,,,,,,,,,,,,,,,,00-0036223,Jonathan,Taylor,rushing,3.8909859154929576,16.666666666666664,2.618625,18.0,71.0,3.9444444444444446,0.0,28.0,J.Taylor,90.7601303942191,-19.760130394219104,-1.0977850219010614,0.2777777777777778,,,,,,,,,,,
2025,REG,1,Derrick Henry,RB,BAL,,,,,,,,,,,,,,,,,,00-0032764,Derrick,Henry,rushing,2.4585207100591715,16.666666666666664,2.8595333333333333,18.0,169.0,9.38888888888889,2.0,22.0,D.Henry,114.81851014662317,54.18148985337683,3.0100827696320462,0.3333333333333333,,,,,,,,,,,
2025,REG,1,Tyrone Tracy Jr.,RB,NYG,,,,,,,,,,,,,,,,,,00-0039384,Tyrone,Tracy,rushing,5.935833333333334,10.0,3.0075000000000003,10.0,24.0,2.4,0.0,29.0,T.Tracy,36.560815976454876,-12.560815976454876,-1.2560815976454875,0.4,,,,,,,,,,,
2025,REG,1,Travis Etienne,RB,JAX,,,,,,,,,,,,,,,,,,00-0036973,Travis,Etienne,rushing,2.1667832167832164,18.75,2.586875,16.0,143.0,8.9375,0.0,1.0,T.Etienne,74.01970223357046,68.98029776642954,4.3112686104018465,0.4375,,,,,,,,,,,
2025,REG,1,Josh Jacobs,RB,GB,,,,,,,,,,,,,,,,,,00-0035700,Joshua,Jacobs,rushing,4.4737878787878795,42.10526315789473,2.9571764705882346,19.0,66.0,3.473684210526316,1.0,8.0,J.Jacobs,62.32767132632267,3.6723286736773275,0.20401825964874043,0.4444444444444444,,,,,,,,,,,
2025,REG,1,James Cook,RB,BUF,,,,,,,,,,,,,,,,,,00-0037248,James,Cook,rushing,4.074318181818183,30.76923076923077,2.65925,13.0,44.0,3.3846153846153846,1.0,4.0,J.Cook,46.970576697649804,-2.970576697649804,-0.2285058998192157,0.46153846153846156,,,,,,,,,,,
